Category,Description,Caption,Shape,BGColour,BDColour,Text,Symbol1,Symbol2,DGNo,JPG,EPS,PDF
Regulatory signs,Use of verge maintained in mown or ornamental condition by specified traffic prohibited,Use of verge maintained in mown or ornamental condition by specified traffic prohibited,Rectangular,White,Grey/Black,Vehicle,Vehicle (Car/Tram/Truck),Cycle/Motorcycle,651,651.jpg,651.eps,651.pdf
Regulatory signs,Location of a weight restriction ahead with indication of an alternative route,Location of a weight restriction ahead with indication of an alternative route,Rectangular,Blue,White,Number (Route),Vehicle (Car/Tram/Truck),Other,818.4,818.4.jpg,818.4.eps,818.4.pdf
"Speed limit signs, Traffic calming",Entrance to a 20 miles per hour speed limit zone,Entrance to a 20 miles per hour speed limit zone,Rectangular,White,Grey/Black,Zone,Other,Other,674,674.jpg,674.eps,Not available
Speed limit signs,Maximum speed limit of 20 miles per hour,Maximum speed limit of 20 miles per hour,Circular,White,Red,Number (Other),None,None,670,670V20.jpg,670V20.eps,670V20.pdf
Speed limit signs,Maximum speed limit of 30 miles per hour,Maximum speed limit of 30 miles per hour,Circular,White,Red,Number (Other),None,None,670,670V30.jpg,670V30.eps,Not available
Speed limit signs,Maximum speed limit of 40 miles per hour,Maximum speed limit of 40 miles per hour,Circular,White,Red,Number (Other),None,None,670,670.jpg,670.eps,Not available
Speed limit signs,Maximum speed limit of 50 miles per hour,Maximum speed limit of 50 miles per hour,Circular,White,Red,Number (Other),None,None,670,670V50.jpg,670V50.eps,670V50.pdf
Speed limit signs,Maximum speed limit of 60 miles per hour,Maximum speed limit of 60 miles per hour,Circular,White,Red,Number (Other),None,None,670,670V60.jpg,670V60.eps,Not available
"Speed limit signs, Traffic calming",Start of a 30 miles per hour speed limit at the boundary of a town or village,Start of a 30 miles per hour speed limit at the boundary of a town or village,Rectangular,White,Grey/Black,Zone,Other,Other,675,2402.1+670V30.jpg,2402.1+670V30.eps,2402.1+670V30.pdf
Speed limit signs,National speed limits apply,National speed limits apply,Circular,White,Grey/Black,None,Other,None,671,671.jpg,671.eps,671.pdf
"Speed limit signs, Motorway signs","Start of motorway regulations, including the national speed limit","Start of motorway regulations, including the national speed limit",Rectangular,Blue,White,Number (Route),Other,None,2901,2901.jpg,2901.eps,2901.pdf
Speed limit signs,Length of road where two cameras are used to measure the average speed of a vehicle between two points,Length of road where two cameras are used to measure the average speed of a vehicle between two points,Rectangular,White,Grey/Black,Other,Other,None,878,878.1.jpg,878.1.eps,878.1.pdf
Speed limit signs,End of 30 miles per hour minimum speed limit,End of 30 miles per hour minimum speed limit,Circular,Blue,White,Number (Other),None,None,673,673.jpg,673.eps,673.pdf
Speed limit signs,End of 40 miles per hour minimum speed limit,End of 40 miles per hour minimum speed limit,Circular,Blue,White,Number (Other),None,None,673,673v40.jpg,673v40.eps,673v40.pdf
"Speed limit signs, On-street parking, Road works and temporary",End of restriction or prohibition conveyed by an associated sign,End of restriction or prohibition conveyed by an associated sign,Rectangular,White,Grey/Black,Other,None,None,645,645.jpg,645.eps,645.pdf
Speed limit signs,Maximum speed of 30 miles per hour advised at a bend or other hazard,Maximum speed of 30 miles per hour advised at a bend or other hazard,Rectangular,White,Grey/Black,Number (Other),None,None,513.2,513.2.jpg,513.2.eps,513.2.pdf
Speed limit signs,Minimum speed limit of 30 miles per hour,Minimum speed limit of 30 miles per hour,Circular,Blue,White,Number (Other),None,None,672,672.jpg,672.eps,Not available
Speed limit signs,Minimum speed limit of 40 miles per hour,Minimum speed limit of 40 miles per hour,Circular,Blue,White,Number (Other),None,None,672,672v40.jpg,672v40.eps,Not available
Speed limit signs,Commencement point of a newly imposed 30 miles per hour speed limit which is contiguous to an existing 30 miles per hour speed limit,Commencement point of a newly imposed 30 miles per hour speed limit which is contiguous to an existing 30 miles per hour speed limit,Rectangular,Red,White,Number (Other),None,None,7032,7032.jpg,7032.eps,7032.pdf
"Speed limit signs, Road works and temporary",Road works or temporary obstruction of the carriageway ahead,Road works or temporary obstruction of the carriageway ahead,Triangular,White,Red,None,Pedestrian,None,7001,7001.jpg,7001.eps,7001.pdf
Speed limit signs,Reminder to drivers that traffic enforcement cameras are in use,Reminder to drivers that traffic enforcement cameras are in use,Rectangular,White,Grey/Black,None,Other,None,879,879.jpg,879.eps,Not available
Speed limit signs,Speed camera ahead and reminder of 30 miles per hour speed limit,Speed camera ahead and reminder of 30 miles per hour speed limit,Rectangular,Blue,White,Number (Other),Other,Other,880,880.jpg,880.eps,880.pdf
Speed limit signs,Area in which cameras are used to enforce the speed limit regulations,Area in which cameras are used to enforce the speed limit regulations,Rectangular,White,Grey/Black,Other,Other,None,878,878.jpg,878.eps,878.pdf
Low bridge signs,Vehicles exceeding 14'-6'' in height prohibited,Vehicles exceeding 14'-6'' in height prohibited,Circular,White,Red,Number (Other),None,None,629.2,629.2.jpg,629.2.eps,629.2.pdf
Low bridge signs,Vehicles exceeding height indicated are prohibited. Height is displayed in both metric and imperial units,Vehicles exceeding height indicated are prohibited. Height is displayed in both metric and imperial units,Circular,White,Red,Number (Other),None,None,629.21,629.2A.jpg,629.2A.eps,Not available
Low bridge signs,Advance warning of a mandatory height restriction ahead,Advance warning of a mandatory height restriction ahead,Rectangular,Blue,White,Number (Distance),Other,None,818.3,818.3.jpg,818.3.eps,Not available
Low bridge signs,Maximum headroom of 14'-6'' at hazard ahead,Maximum headroom of 14'-6'' at hazard ahead,Triangular,White,Red,Number (Other),Other,None,530,530.jpg,530.eps,530.pdf
Low bridge signs,Maximum headroom of 4.4m at hazard ahead,Maximum headroom of 4.4m at hazard ahead,Triangular,White,Red,Number (Other),Other,None,530,530M.jpg,530M.eps,530M.pdf
Low bridge signs,High vehicles to use middle of road at arch bridge ahead,High vehicles to use middle of road at arch bridge ahead,Rectangular,White,Grey/Black,Vehicle,None,None,531.2,531.2.jpg,531.2.eps,531.2.pdf
Low bridge signs,Maximum headroom of 12'-6'' at arch bridge ahead,Maximum headroom of 12'-6'' at arch bridge ahead,Triangular,White,Red,Number (Other),Other,Other,531.1,531.1.jpg,531.1.eps,531.1.pdf
Low bridge signs,Maximum headroom of 3.8m at arch bridge ahead,Maximum headroom of 3.8m at arch bridge ahead,Triangular,White,Red,Number (Other),Other,Other,531.1,531.1M.jpg,531.1M.eps,531.1M.pdf
Low bridge signs,Reduced headroom over part of road due to overhanging building ahead,Reduced headroom over part of road due to overhanging building ahead,Rectangular,White,Grey/Black,Other,None,None,530.1,530.1.jpg,530.1.eps,530.1.pdf
Level crossing signs,Drivers of large or slow vehicles must stop and telephone before using an automatic railway or tramway crossing,Drivers of large or slow vehicles must stop and telephone before using an automatic railway or tramway crossing,Rectangular,Blue,White,Vehicle,None,None,784.1,784.1.jpg,784.1.eps,784.1.pdf
Level crossing signs,Drivers of long low vehicles must telephone to obtain permission before using a railway or tramway level crossing,Drivers of long low vehicles must telephone to obtain permission before using a railway or tramway level crossing,Rectangular,Blue,White,Vehicle,None,None,783,783.jpg,783.eps,Not available
Level crossing signs,Electrified overhead cable ahead,Electrified overhead cable ahead,Triangular,White,Red,None,Other,None,779,779.jpg,779.eps,Not available
Level crossing signs,Risk of grounding at a railway or tramway level crossing or hump backed bridge,Risk of grounding at a railway or tramway level crossing or hump backed bridge,Triangular,White,Red,Other,Vehicle (Car/Tram/Truck),None,782,782.jpg,782.eps,782.pdf
Level crossing signs,Level crossing with gate or barrier ahead,Level crossing with gate or barrier ahead,Triangular,White,Red,None,Other,None,770,770.jpg,770.eps,Not available
Level crossing signs,Railway level crossing without gate or barrier ahead,Railway level crossing without gate or barrier ahead,Triangular,White,Red,None,Vehicle (Car/Tram/Truck),None,771,771.jpg,771.eps,771.pdf
Level crossing signs,Safe height beneath electrified overhead cable ahead,Safe height beneath electrified overhead cable ahead,Rectangular,White,Grey/Black,Number (Other),None,None,780.01,780A.jpg,780A.eps,780A.pdf
Level crossing signs,Warning of light signals at a level crossing without a gate or barrier ahead,Warning of light signals at a level crossing without a gate or barrier ahead,Rectangular,White,Grey/Black,Other,Other,None,773,773.jpg,773.eps,773.pdf
Level crossing signs,Load gauge giving audible warning to drivers where vehicle exceeds safe height under electrified overhead cables,Load gauge giving audible warning to drivers where vehicle exceeds safe height under electrified overhead cables,Other,White,Grey/Black,Other,Other,Other,781,781.jpg,781.eps,Not available
Level crossing signs,"Level crossing ahead is crossed by more than one railway or tramway track, and more than one train or tramcar may pass over it in quick succession","Level crossing ahead is crossed by more than one railway or tramway track, and more than one train or tramcar may pass over it in quick succession",Rectangular,White,Grey/Black,Other,None,None,777,777.jpg,777.eps,777.pdf
Level crossing signs,Direction to emergency telephone or telephone at or near a railway or tramway level crossing,Direction to emergency telephone or telephone at or near a railway or tramway level crossing,Rectangular,Yellow,Grey/Black,None,Arrow,Other,788,788.jpg,788.eps,Not available
Level crossing signs,Light signal at level crossing for pedestrians,Light signal at level crossing for pedestrians,,,,,,,4006,4006.jpg,4006.eps,4006.pdf
Level crossing signs,Site of emergency telephone or telephone at or near a railway or tramway level crossing,Site of emergency telephone or telephone at or near a railway or tramway level crossing,Rectangular,Yellow,Grey/Black,None,Other,None,787,787.jpg,787.eps,787.pdf
Level crossing signs,New method of controlling traffic at a railway or tramway level crossing ahead,New method of controlling traffic at a railway or tramway level crossing ahead,Rectangular,Red,White,Other,None,None,790,790.jpg,790.eps,Not available
Level crossing signs,Countdown marker to railway or tramway level crossing,Countdown marker to railway or tramway level crossing,Rectangular,White,Grey/Black,None,Other,Other,789,789.2.jpg,789.2.eps,789.2.pdf
Level crossing signs,Countdown marker to railway or tramway level crossing,Countdown marker to railway or tramway level crossing,Rectangular,White,Grey/Black,None,Other,Other,789,789.1.jpg,789.1.eps,789.1.pdf
Level crossing signs,Countdown marker to railway or tramway level crossing,Countdown marker to railway or tramway level crossing,Rectangular,White,Grey/Black,None,Other,Other,789,789.jpg,789.eps,789.pdf
Level crossing signs,"Place where drivers of large or slow, or long low vehicles should park near a level crossing while contacting the signal operator","Place where drivers of large or slow, or long low vehicles should park near a level crossing while contacting the signal operator",Rectangular,White,Grey/Black,Other,None,None,786,786.jpg,786.eps,Not available
Level crossing signs,Another train or tramcar may be about to pass over the level crossing,Another train or tramcar may be about to pass over the level crossing,Circular,Red,White,Other,None,None,776,776.jpg,776.eps,Not available
"Level crossing signs, Tram signs",Location of railway or tramway level crossing without a gate or barrier,Location of railway or tramway level crossing without a gate or barrier,Other,White,Red,None,Other,None,774,774.jpg,774.eps,Not available
"Level crossing signs, Tram signs",Vehicular traffic must not stop within the area of a railway or tramway level crossing,Vehicular traffic must not stop within the area of a railway or tramway level crossing,Rectangular,White,Grey/Black,Other,None,None,775,775.jpg,775.eps,775.pdf
Level crossing signs,Open railway level crossing without light signals,Open railway level crossing without light signals,Rectangular,White,Grey/Black,None,Vehicle (Car/Tram/Truck),None,778,778.jpg,778.eps,778.pdf
"Tram signs, Bus and cycle signs",Explanatory plate for tramcar and bus and cycle only route signs,Explanatory plate for tramcar and bus and cycle only route signs,Rectangular,White,Grey/Black,Other,None,None,953.2,953.2.jpg,953.2.eps,953.2.pdf
Tram signs,Route for use by tramcars only,Route for use by tramcars only,Circular,Blue,White,None,Vehicle (Car/Tram/Truck),None,953.1,953.1.jpg,953.1.eps,Not available
Tram signs,Open tramway level crossing without light signals,Open tramway level crossing without light signals,Rectangular,White,Grey/Black,None,Vehicle (Car/Tram/Truck),None,778.1,778.1.jpg,778.1.eps,Not available
Tram signs,Tramcars crossing ahead,Tramcars crossing ahead,Triangular,White,Red,None,Vehicle (Car/Tram/Truck),None,772,772.jpg,772.eps,Not available
Tram signs,Warning for pedestrians to look out for tramway traffic approaching from both directions,Warning for pedestrians to look out for tramway traffic approaching from both directions,Rectangular,Blue,White,Other,Vehicle (Car/Tram/Truck),None,963.3,963.3.jpg,963.3.eps,Not available
Tram signs,Warning for pedestrians to look out for tramway traffic approaching from the left,Warning for pedestrians to look out for tramway traffic approaching from the left,Rectangular,Blue,White,Other,Vehicle (Car/Tram/Truck),None,963.3,963.3L.jpg,963.3L.eps,Not available
Tram signs,Warning for pedestrians to look out for tramway traffic approaching from the right,Warning for pedestrians to look out for tramway traffic approaching from the right,Rectangular,Blue,White,Other,Vehicle (Car/Tram/Truck),None,963.3,963.3R.jpg,963.3R.eps,963.3R.pdf
Bus and cycle signs,Route for use by buses and cycles only,Route for use by buses and cycles only,Circular,Blue,White,None,Cycle/Motorcycle,Bus,953,953+953.2.jpg,953+953.2.eps,953+953.2.pdf
Bus and cycle signs,Route for use by buses and tramcars only,Route for use by buses and tramcars only,Circular,Blue,White,None,Vehicle (Car/Tram/Truck),None,953.1,953.1V.jpg,953.1V.eps,953.1V.pdf
Bus and cycle signs,Buses prohibited,Buses prohibited,Circular,White,Red,None,Bus,None,952,952.jpg,952.eps,Not available
Bus and cycle signs,"Route for use by buses, pedal cycles and taxis only","Route for use by buses, pedal cycles and taxis only",Circular,Blue,White,None,Cycle/Motorcycle,Bus,953,953.jpg,953.eps,Not available
Bus and cycle signs,With-flow bus lane which pedal cycles and taxis may also use ahead,With-flow bus lane which pedal cycles and taxis may also use ahead,Rectangular,Blue,White,None,Bus,Cycle/Motorcycle,959,958.jpg,958.eps,Not available
Bus and cycle signs,Appropriate traffic lanes for different manoeuvres at a junction after a break in a bus lane,Appropriate traffic lanes for different manoeuvres at a junction after a break in a bus lane,Rectangular,White,Grey/Black,Bus,Arrow,Arrow,877,877L.jpg,877L.eps,Not available
Bus and cycle signs,Contra-flow bus lane which pedal cycles may also use with traffic approaching from the right (reminder for pedestrians),Contra-flow bus lane which pedal cycles may also use with traffic approaching from the right (reminder for pedestrians),Rectangular,Blue,White,Bus,Bus,Cycle/Motorcycle,963.2,963.2.jpg,963.2.eps,963.2.pdf
Bus and cycle signs,Bus lane with traffic proceeding from both ways  (reminder for pedestrians),Bus lane with traffic proceeding from both ways  (reminder for pedestrians),Rectangular,Blue,White,Bus,Bus,None,963,963T.jpg,963T.eps,963T.pdf
Bus and cycle signs,Bus lane on road at junction ahead,Bus lane on road at junction ahead,Rectangular,White,Grey/Black,Bus,Bus,Arrow,962,962.jpg,962.eps,962.pdf
Bus and cycle signs,Contra-flow bus lane,Contra-flow bus lane,Rectangular,Blue,White,None,Bus,Arrow,960,960.jpg,960.eps,960.pdf
Bus and cycle signs,End of bus lane,End of bus lane,Rectangular,Blue,White,Bus,None,None,964,964.jpg,964.eps,964.pdf
Bus and cycle signs,Parking place for buses,Parking place for buses,Rectangular,White,Grey/Black,None,Parking [P],Bus,969,969.jpg,969.eps,Not available
On-street parking,Parking place for buses only during the times shown,Parking place for buses only during the times shown,Rectangular,White,Grey/Black,Number (Other),Parking [P],Other,661.1,661.1VB.jpg,661.1VB.eps,661.1VB.pdf
Bus and cycle signs,Stopping place for buses used for carrying tourists to allow passengers to take photographs,Stopping place for buses used for carrying tourists to allow passengers to take photographs,Rectangular,Brown,White,Number (Other),Bus,None,972,972.jpg,972.eps,972.pdf
Bus and cycle signs,Place where buses may stand and the stopping of other vehicles is prohibited during the period indicated,Place where buses may stand and the stopping of other vehicles is prohibited during the period indicated,Rectangular,Yellow,Grey/Black,Bus,Other,None,975,975.jpg,975.eps,Not available
Bus and cycle signs,Stopping place for buses,Stopping place for buses,Rectangular,White,Grey/Black,Bus,Bus,None,970,970.jpg,970.eps,Not available
Bus and cycle signs,"Entrance to bus station, depot or garage","Entrance to bus station, depot or garage",Rectangular,Blue,White,Bus,None,None,953.3,953.3.jpg,953.3.eps,Not available
Bus and cycle signs,"Exemptions for buses, taxis and pedal cycles from restriction or prohibition conveyed by associated sign","Exemptions for buses, taxis and pedal cycles from restriction or prohibition conveyed by associated sign",Rectangular,White,Grey/Black,Bus,None,None,954.3,954.3.jpg,954.3.eps,Not available
Bus and cycle signs,Buses excluded from restriction or prohibition conveyed by associated sign,Buses excluded from restriction or prohibition conveyed by associated sign,Rectangular,White,Grey/Black,Bus,None,None,954,954.jpg,954.eps,954.pdf
Bus and cycle signs,Cycles excluded from restriction or prohibition conveyed by associated sign,Cycles excluded from restriction or prohibition conveyed by associated sign,Rectangular,White,Grey/Black,Cycle,None,None,954.4,954.4.jpg,954.4.eps,Not available
Bus and cycle signs,Local buses excluded from restriction or prohibition conveyed by associated sign,Local buses excluded from restriction or prohibition conveyed by associated sign,Rectangular,White,Grey/Black,Bus,None,None,954.2,954.2.jpg,954.2.eps,954.2.pdf
Bus and cycle signs,Stopping by vehicles other than buses prohibited during the period indicated,Stopping by vehicles other than buses prohibited during the period indicated,Rectangular,Yellow,Grey/Black,Bus,Other,None,974,974.jpg,974.eps,Not available
Bus and cycle signs,Contra-flow cycle lane,Contra-flow cycle lane,Rectangular,Blue,White,None,Cycle/Motorcycle,Arrow,960.1,960.1.jpg,960.1.eps,Not available
Bus and cycle signs,Cycle lane on road at junction ahead or cycle track crossing road,Cycle lane on road at junction ahead or cycle track crossing road,Rectangular,White,Grey/Black,Cycle,Arrow,Cycle/Motorcycle,962.1,962.1.jpg,962.1.eps,962.1.pdf
Bus and cycle signs,Cycle lane with traffic approaching from both ways (pedestrian reminder),Cycle lane with traffic approaching from both ways (pedestrian reminder),Rectangular,Blue,White,Cycle,Cycle/Motorcycle,None,963.1,963.1T.jpg,963.1T.eps,Not available
Bus and cycle signs,Cycle lane with traffic proceeding from left (pedestrian reminder),Cycle lane with traffic proceeding from left (pedestrian reminder),Rectangular,Blue,White,Cycle,Cycle/Motorcycle,None,963.1,963.1L.jpg,963.1L.eps,Not available
Bus and cycle signs,Cycle lane with traffic proceeding from right (pedestrian reminder),Cycle lane with traffic proceeding from right (pedestrian reminder),Rectangular,Blue,White,Cycle,Cycle/Motorcycle,None,963.1,963.1.jpg,963.1.eps,Not available
Bus and cycle signs,Route recommended for pedal cycles on the main carriageway of a road,Route recommended for pedal cycles on the main carriageway of a road,Rectangular,Blue,White,None,Cycle/Motorcycle,None,967,967.jpg,967.eps,967.pdf
Bus and cycle signs,"End of cycle lane, track or route","End of cycle lane, track or route",Rectangular,Blue,White,Other,Cycle/Motorcycle,None,965,965.jpg,965.eps,Not available
Bus and cycle signs,With-flow cycle lane,With-flow cycle lane,Rectangular,Blue,White,None,Cycle/Motorcycle,None,959.1,959.1.jpg,959.1.eps,959.1.pdf
Bus and cycle signs,With-flow cycle lane ahead,With-flow cycle lane ahead,Rectangular,Blue,White,None,Cycle/Motorcycle,None,958.1,958.1.jpg,958.1.eps,958.1.pdf
Bus and cycle signs,Testing of child cyclists ahead,Testing of child cyclists ahead,Rectangular,White,Grey/Black,Cycle,None,None,950.1,950.1.jpg,950.1.eps,950.1.pdf
Bus and cycle signs,Training of child cyclists ahead,Training of child cyclists ahead,Rectangular,White,Grey/Black,Cycle,None,None,950.1,950.1VCT.jpg,950.1VCT.eps,Not available
Bus and cycle signs,Cycle event ahead,Cycle event ahead,Rectangular,White,Grey/Black,Cycle,None,None,950.1,950.1VCE.jpg,950.1VCE.eps,Not available
Bus and cycle signs,Cycle route ahead warning,Cycle route ahead warning,Triangular,White,Red,None,Cycle/Motorcycle,None,950,950.jpg,950.eps,950.pdf
Bus and cycle signs,Cycles crossing ahead,Cycles crossing ahead,Rectangular,White,Grey/Black,Cycle,None,None,950.1,950.1VCC.jpg,950.1VCC.eps,950.1VCC.pdf
Bus and cycle signs,"Cyclists to dismount at the end if, or at a break in, a cycle lane, track or route","Cyclists to dismount at the end if, or at a break in, a cycle lane, track or route",Rectangular,Blue,White,Cycle,None,None,966,966.jpg,966.eps,Not available
Bus and cycle signs,Riding of pedal cycles prohibited,Riding of pedal cycles prohibited,Circular,White,Red,None,Cycle/Motorcycle,None,951,951.jpg,951.eps,951.pdf
Bus and cycle signs,No through road for vehicular traffic,No through road for vehicular traffic,Rectangular,Blue,White,None,Other,None,816,816.jpg,816.eps,Not available
Bus and cycle signs,Parking place for pedal cycles,Parking place for pedal cycles,Rectangular,White,Grey/Black,None,Parking [P],Cycle/Motorcycle,968.1,968.1.jpg,968.1.eps,968.1.pdf
Bus and cycle signs,Route for use by pedal cycles only,Route for use by pedal cycles only,Circular,Blue,White,None,Cycle/Motorcycle,None,955,955.jpg,955.eps,955.pdf
Bus and cycle signs,Route comprising a separated track and path for cycles and pedestrians,Route comprising a separated track and path for cycles and pedestrians,Circular,Blue,White,None,Cycle/Motorcycle,Pedestrian,957,957.jpg,957.eps,Not available
Bus and cycle signs,Route for use by pedal cycles and pedestrians only,Route for use by pedal cycles and pedestrians only,Circular,Blue,White,None,Cycle/Motorcycle,Pedestrian,956,956.jpg,956.eps,Not available
Bus and cycle signs,Route comprising a separated track and path for cycles and pedestrians,Route comprising a separated track and path for cycles and pedestrians,Circular,Blue,White,None,Cycle/Motorcycle,Pedestrian,957,957R.jpg,957R.eps,957R.pdf
Bus and cycle signs,Parking place for pedal cycles,Parking place for pedal cycles,Rectangular,White,Grey/Black,None,Parking [P],Cycle/Motorcycle,968,968.jpg,968.eps,Not available
Pedestrian zone signs,Entry to and waiting in pedestrian zone restricted except for loading during the period indicated,Entry to and waiting in pedestrian zone restricted except for loading during the period indicated,Rectangular,White,Grey/Black,Zone,Vehicle (Car/Tram/Truck),Cycle/Motorcycle,618.3,618.3.jpg,618.3.eps,618.3.pdf
Pedestrian zone signs,Entry to pedestrian zone restricted except for permit holders,Entry to pedestrian zone restricted except for permit holders,Rectangular,White,Grey/Black,Zone,Vehicle (Car/Tram/Truck),Cycle/Motorcycle,618.2,618.2.jpg,618.2.eps,618.2.pdf
Pedestrian zone signs,Prohibition on waiting (and loading and unloading) in a pedestrian zone during the period indicated,Prohibition on waiting (and loading and unloading) in a pedestrian zone during the period indicated,Rectangular,Yellow,Grey/Black,Zone,Other,None,637.2,637.2.jpg,637.2.eps,Not available
Pedestrian zone signs,Prohibition on waiting (and loading and unloading) in a pedestrian zone at any time,Prohibition on waiting (and loading and unloading) in a pedestrian zone at any time,Rectangular,Yellow,Grey/Black,Zone,Other,None,637.2,637.2V.jpg,637.2V.eps,637.2V.pdf
Pedestrian zone signs,End of restrictions associated with a pedestrian zone,End of restrictions associated with a pedestrian zone,Rectangular,White,Grey/Black,Zone,Vehicle (Car/Tram/Truck),Cycle/Motorcycle,618.4,618.4.jpg,618.4.eps,618.4.pdf
On-street parking,Waiting prohibited except for loading and unloading during the period indicated,Waiting prohibited except for loading and unloading during the period indicated,Rectangular,Yellow,Grey/Black,Number (Other),Arrow,None,639,639.jpg,639.eps,639.pdf
On-street parking,Continuous prohibition on waiting except for loading and unloading for period indicated,Continuous prohibition on waiting except for loading and unloading for period indicated,Rectangular,Yellow,Grey/Black,Number (Other),None,Other,637.3,637.3.jpg,637.3.eps,Not available
On-street parking,Continuous prohibition on loading and unloading,Continuous prohibition on loading and unloading,Rectangular,White,Grey/Black,Other,None,None,638,638.jpg,638.eps,638.pdf
On-street parking,Continuous prohibition on waiting except for loading and unloading,Continuous prohibition on waiting except for loading and unloading,Rectangular,Yellow,Grey/Black,Number (Other),None,Other,637.3,637.3V.jpg,637.3V.eps,Not available
On-street parking,Loading and unloading prohibited during the periods indicated and in the direction indicated,Loading and unloading prohibited during the periods indicated and in the direction indicated,Rectangular,White,Grey/Black,Number (Other),Arrow,None,638.1,638.1.jpg,638.1.eps,638.1.pdf
On-street parking,Continuous prohibition on loading and unloading,Continuous prohibition on loading and unloading,Rectangular,White,Grey/Black,Other,None,None,638,638R.jpg,638R.eps,Not available
On-street parking,"Waiting prohibited during the period and in the direction indicated (upper panel), and loading and unloading prohibited during the periods and in the direction indicated (lower panel)","Waiting prohibited during the period and in the direction indicated (upper panel), and loading and unloading prohibited during the periods and in the direction indicated (lower panel)",Rectangular,Yellow,Grey/Black,Number (Other),Arrow,Other,640,640_peak.jpg,640_peak.eps,Not available
On-street parking,"Waiting prohibited during the period indicated (upper panel), and loading and unloading prohibited during the periods indicated (lower panel)","Waiting prohibited during the period indicated (upper panel), and loading and unloading prohibited during the periods indicated (lower panel)",Rectangular,Yellow,Grey/Black,Number (Other),Arrow,Other,640,640_am_pm.jpg,640_am_pm.eps,Not available
On-street parking,"Waiting prohibited in the direction indicated (upper panel), and loading and unloading prohibited in the direction indicated (lower panel)","Waiting prohibited in the direction indicated (upper panel), and loading and unloading prohibited in the direction indicated (lower panel)",Rectangular,Yellow,Grey/Black,Number (Other),Arrow,Other,640,640_directions.jpg,640_directions.eps,640_directions.pdf
On-street parking,"Waiting prohibited during the period and in the direction indicated (upper panel), and loading and unloading prohibited during the periods and in the direction indicated (lower panel)","Waiting prohibited during the period and in the direction indicated (upper panel), and loading and unloading prohibited during the periods and in the direction indicated (lower panel)",Rectangular,Yellow,Grey/Black,Number (Other),Arrow,Other,640,640_times_arrows.jpg,640_times_arrows.eps,640_times_arrows.pdf
On-street parking,Loading and unloading prohibited during the periods indicated,Loading and unloading prohibited during the periods indicated,Rectangular,White,Grey/Black,Number (Other),Arrow,None,638.1,638.1NA.jpg,638.1NA.eps,Not available
On-street parking,Loading and unloading prohibited during the periods and in the direction indicated,Loading and unloading prohibited during the periods and in the direction indicated,Rectangular,White,Grey/Black,Number (Other),Arrow,None,638.1,638.1R.jpg,638.1R.eps,Not available
On-street parking,Waiting prohibited except for loading and unloading during the times and in the direction indicated,Waiting prohibited except for loading and unloading during the times and in the direction indicated,Rectangular,Yellow,Grey/Black,Number (Other),Arrow,None,639,639TL.jpg,639TL.eps,Not available
On-street parking,Waiting prohibited except for loading and unloading during the period indicated,Waiting prohibited except for loading and unloading during the period indicated,Rectangular,Yellow,Grey/Black,Number (Other),Arrow,None,639,639NA.jpg,639NA.eps,639NA.pdf
On-street parking,Waiting prohibited except for loading and unloading during the period and in the direction indicated,Waiting prohibited except for loading and unloading during the period and in the direction indicated,Rectangular,Yellow,Grey/Black,Number (Other),Arrow,None,639,639R.jpg,639R.eps,639R.pdf
On-street parking,Parking for motorised caravans or caravans drawn by motor vehicles,Parking for motorised caravans or caravans drawn by motor vehicles,Rectangular,White,Grey/Black,None,Vehicle (Car/Tram/Truck),None,804.3,804.3.jpg,804.3.eps,804.3.pdf
On-street parking,Parking place for goods vehicles,Parking place for goods vehicles,Rectangular,White,Grey/Black,None,Vehicle (Car/Tram/Truck),None,804.1,804.1.jpg,804.1.eps,Not available
On-street parking,Parking place for motor cars,Parking place for motor cars,Rectangular,White,Grey/Black,None,Vehicle (Car/Tram/Truck),None,804.2,804.2.jpg,804.2.eps,Not available
On-street parking,"Free parking for motor cars only, with restrictions on length of waiting time and return period","Free parking for motor cars only, with restrictions on length of waiting time and return period",Rectangular,White,Grey/Black,Number (Other),Parking [P],Other,661.1,661.1VC.jpg,661.1VC.eps,Not available
On-street parking,"Free parking for motor cycles only, with restrictions on length of waiting time and return period","Free parking for motor cycles only, with restrictions on length of waiting time and return period",Rectangular,White,Grey/Black,Number (Other),Parking [P],Other,661.1,661.1VM.jpg,661.1VM.eps,661.1VM.pdf
On-street parking,"Free parking for all vehicles, with restrictions on length of waiting time and return period","Free parking for all vehicles, with restrictions on length of waiting time and return period",Rectangular,White,Grey/Black,Number (Other),Parking [P],Other,661.1,661.1.jpg,661.1.eps,661.1.pdf
"On-street parking, Information signs",Parking place,Parking place,Rectangular,Blue,White,None,Parking [P],None,801,801.jpg,801.eps,801.pdf
On-street parking,Parking place for solo motor cycles,Parking place for solo motor cycles,Rectangular,White,Grey/Black,None,Cycle/Motorcycle,None,804.4,804.4.jpg,804.4.eps,Not available
On-street parking,Parking place reserved for disabled badge holders,Parking place reserved for disabled badge holders,Rectangular,White,Grey/Black,Other,Parking [P],Other,661.01,661A.jpg,661A.eps,661A.pdf
On-street parking,Parking place reserved for doctor permit holders,Parking place reserved for doctor permit holders,Rectangular,White,Grey/Black,Other,Parking [P],None,660,660VD.jpg,660VD.eps,660VD.pdf
